min_loss,mean_loss,max_loss
0.022831056267023087,0.08420372643956432,0.2920801043510437
0.016995158046483994,0.07772524965306123,0.19252422451972961
0.02505021169781685,0.07735997121091243,0.1267615109682083
0.032771117985248566,0.07119564077368488,0.1255466341972351
0.03284183517098427,0.07146262184337333,0.13221950829029083
0.019259773194789886,0.0820762742034815,0.16155767440795898
0.024990461766719818,0.07347313487143428,0.16169272363185883
0.019539978355169296,0.0830634054210451,0.18476656079292297
0.026554085314273834,0.09373729772589824,0.22136929631233215
0.026688525453209877,0.07890741464992364,0.1966366022825241
0.027393324300646782,0.07965106813719978,0.15022100508213043
0.03200734034180641,0.07257969208337643,0.16795188188552856
0.02904197946190834,0.07658976316452026,0.20611673593521118
0.02304951660335064,0.08984856686934277,0.1595812439918518
0.024163443595170975,0.08149293354815906,0.2479534149169922
0.024353239685297012,0.08410480508097896,0.16961967945098877
0.02016148343682289,0.07644252106547356,0.192335307598114
0.025140173733234406,0.08069847124042334,0.19167748093605042
0.02988475188612938,0.09116933060189088,0.33766892552375793
0.01789918914437294,0.0699014401546231,0.19626034796237946
0.0217510424554348,0.06654268296228515,0.14857575297355652
0.02687927894294262,0.08556838326708034,0.18872398138046265
0.028315752744674683,0.08270237746613997,0.20455634593963623
0.030763177201151848,0.07215351162961235,0.21397832036018372
0.019530445337295532,0.07625569410070225,0.1757296770811081
0.02218952775001526,0.06351663765532,0.14432814717292786
0.02147103101015091,0.07101799154447185,0.15443214774131775
0.018355805426836014,0.07182711142080801,0.16141466796398163
0.019345838576555252,0.06604650830505071,0.17545855045318604
0.02486152946949005,0.08878884285136505,0.2381558120250702
0.029752133414149284,0.08484380305917175,0.2622317373752594
0.01886538416147232,0.07796595383573461,0.20340600609779358
0.017425570636987686,0.08374441870384747,0.17220176756381989
0.015762783586978912,0.07719899755385187,0.18778744339942932
0.020718693733215332,0.06402768856949276,0.12515243887901306
0.019581710919737816,0.07447642674324689,0.19187326729297638
0.018570348620414734,0.054974916149620655,0.13026976585388184
0.01578151062130928,0.07533081696817169,0.21864832937717438
0.023103244602680206,0.0715738561142374,0.19078752398490906
0.019042039290070534,0.0710235440896617,0.16985496878623962
0.017493773251771927,0.06886294435847688,0.12322527170181274
0.01164337806403637,0.07302323101019417,0.1974617838859558
0.022379405796527863,0.06366442578534286,0.15743273496627808
0.01703956350684166,0.07477328802148502,0.2425917088985443
0.010434797964990139,0.05891033969129677,0.1585216075181961
0.024640332907438278,0.06880128162878531,0.3161991536617279
0.022694092243909836,0.06459830929007795,0.15732260048389435
0.015345566906034946,0.06806906288558687,0.1794774979352951
0.020044740289449692,0.06704120827769791,0.1612018197774887
0.025612661615014076,0.06248756656768145,0.1496618390083313
0.025065097957849503,0.06883810750312275,0.19301235675811768
0.02400192990899086,0.06097842242430757,0.12131118029356003
0.0222797654569149,0.06431079276457981,0.17315369844436646
0.018366612493991852,0.06342599941072641,0.1666676104068756
0.01953311637043953,0.058647702551550336,0.14911964535713196
0.008807612583041191,0.07203267142176628,0.1717066913843155
0.008117412216961384,0.06195126636022771,0.13580873608589172
0.019572310149669647,0.05869232456165331,0.20890814065933228
0.021901234984397888,0.06857277715095768,0.1427798867225647
0.02386038564145565,0.06829156347171024,0.2295728474855423
0.017939148470759392,0.06709204738338788,0.2054796814918518
0.02426619455218315,0.062167512252926826,0.13217860460281372
0.02226189710199833,0.07374011538922787,0.21374453604221344
0.015306474640965462,0.05769246588978502,0.14282236993312836
0.023572491481900215,0.06265293303187247,0.20088067650794983
0.019666356965899467,0.06610884827872117,0.13843008875846863
0.006687447894364595,0.0655084785108489,0.20444941520690918
0.02217552810907364,0.06286350568687474,0.15950462222099304
0.01612052507698536,0.05605367757380009,0.18517988920211792
0.01255470048636198,0.0597040685997517,0.13590490818023682
0.014347776770591736,0.061071625945192796,0.27094677090644836
0.012969067320227623,0.05211839797320189,0.14048311114311218
0.017508525401353836,0.08447597493176107,0.22134414315223694
0.014353863894939423,0.06281051156973397,0.13023805618286133
0.021706679835915565,0.06121925644024655,0.135042205452919
0.02087588422000408,0.06254926116930114,0.1550035923719406
0.016522763296961784,0.05658417967734514,0.17204396426677704
0.02935999631881714,0.0669012298738515,0.146985724568367
0.014032205566763878,0.07060990696427999,0.18086764216423035
0.015270116738975048,0.07406900950741989,0.18423210084438324
0.01882777363061905,0.0735271452339711,0.2688393294811249
0.01028754748404026,0.05797137371781799,0.1330433338880539
0.01916198804974556,0.06803309082708976,0.24902328848838806
0.015947766602039337,0.05327822157630214,0.10627472400665283
0.014708824455738068,0.04941938845095811,0.10760807991027832
0.014533753506839275,0.06461473371557615,0.23914769291877747
